代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.09,20.09,20.1,20.31,20.28,20.48,20.06,3960013.0,80032927.0,-1.083,-0.22,20.09,23.40058333333333,-14.147439344460777,True,2026-08-14,11.230250737463125,0.6617649950835793,32.17559093101785,0.5788712011577424,True,2026-08-14,12299531622.994595,,,,正常,12299531622.994595,3.0662020905923346,True,2026-06-24,,医药流通,,,,,,,,,,,
000030,富奥股份,4.24,4.24,4.25,4.26,4.28,4.29,4.23,5730102.0,24376448.0,-0.469,-0.02,4.24,4.7195,-10.159974573577701,True,2026-08-14,10.977115384615379,0.8765384615384616,21.64750957854406,1.532567049808429,True,2026-08-14,7291997982.596154,,,,正常,7291997982.596154,3.5377358490566038,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000157,中联重科,6.93,6.93,6.94,6.97,6.96,6.98,6.89,33487861.0,231931216.0,-0.574,-0.04,6.93,7.961749999999999,-12.958834427104593,True,2026-08-14,13.83242705570291,1.0569628647214846,30.31609195402299,37.97892720306513,False,2026-08-14,59934349185.07562,,,,正常,59934349185.07562,5.772005772005773,True,2026-07-22,,工程机械整机,,,,,,,,,,,
000521,长虹美菱,4.88,4.88,4.89,4.88,4.88,4.9,4.85,4283532.0,20856599.0,0.0,0.0,4.88,5.6605,-13.788534581750733,True,2026-08-14,16.807768595041328,0.8570247933884297,38.457008244994114,46.8421052631579,False,2026-08-14,5026027729.603308,,,,正常,5026027729.603308,4.303278688524591,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.13,8.12,8.13,8.2,8.17,8.2,8.07,20146638.0,163572113.0,-0.854,-0.07,8.13,9.167166666666667,-11.313928331181922,True,2026-08-14,10.630807017543857,0.9033333333333331,20.191387559808614,24.16267942583732,True,2026-08-14,16567585021.870176,,,,正常,16567585021.870176,3.9973038130381293,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000581,威孚高科,17.16,17.16,17.17,17.33,17.29,17.32,17.16,4579300.0,78774827.0,-0.981,-0.17,17.16,19.57316666666667,-12.328953754715222,True,2026-08-14,15.243298245614032,0.8429473684210526,90.439672801636,5.836951278340569,True,2026-08-14,16590042491.578953,,,,正常,16590042491.578953,4.662004662004662,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000600,建投能源,8.23,8.23,8.24,8.55,8.53,8.53,8.21,37999286.0,315366407.0,-3.743,-0.32,8.23,9.390166666666666,-12.355123267247636,True,2026-08-14,7.295210772833728,1.2238992974238883,0.4972032318210068,85.205078125,True,2026-08-14,14840618914.441452,,,,正常,14840618914.441452,3.8882138517618468,True,2026-06-03,,火电,,,,,,,,,,,
000655,金岭矿业,6.81,6.8,6.81,6.75,6.8,6.84,6.7,4251700.0,28845904.0,0.889,0.06,6.81,7.9584166666666665,-14.430215390414759,True,2026-08-14,15.952477064220181,1.1766513761467885,17.31678486997636,25.69377990430622,True,2026-08-14,4054266966.091742,,,,正常,4054266966.091742,3.3186490455212923,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.85,5.85,5.86,5.8,5.79,5.9,5.77,56644025.0,330855459.0,0.862,0.05,5.85,7.522583333333333,-22.23416158013094,True,2026-08-14,21.254066985645938,1.8287081339712916,81.39896373056995,65.64003849855631,False,2026-08-14,21743464625.8134,,,,正常,21743464625.8134,5.128205128205128,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,18.29,18.29,18.3,18.73,18.72,18.85,18.26,15258683.0,282033310.0,-2.349,-0.44,18.29,22.944916666666664,-20.287354860735306,True,2026-08-14,10.858816658202127,1.1611223971559173,7.884615384615384,0.8173076923076924,True,2026-08-14,31133897208.19859,,,,正常,31133897208.19859,3.745215965008201,True,2026-06-12,,其他建材,,,,,,,,,,,
000789,万年青,4.08,4.08,4.09,4.11,4.11,4.12,4.05,2107272.0,8590783.0,-0.73,-0.03,4.08,4.708083333333333,-13.34053135564719,True,2026-08-14,112.12195826899006,0.5126153846153847,91.83142559833507,2.0114942528735633,True,2026-08-14,3253474477.723076,,,,正常,3253474477.723076,3.6764705882352944,True,2026-06-12,,水泥制造,,,,,,,,,,,
000858,五 粮 液,73.75,73.75,73.76,75.12,75.01,75.03,73.7,36023341.0,2670378468.0,-1.824,-1.37,73.75,88.25583333333334,-16.43611848130908,True,2026-08-14,22.71657754010695,2.4254679144385034,31.770334928229666,1.5311004784688995,True,2026-08-14,286268590368.7502,,,,正常,286268590368.7502,6.993471457627119,True,2026-07-16,,白酒Ⅲ,,,,,,,,,,,
000899,赣能股份,10.37,10.37,10.38,10.71,10.7,10.71,10.28,18537371.0,192752959.0,-3.175,-0.34,10.37,12.035416666666666,-13.837631988921595,True,2026-08-14,9.96469018112488,1.6607816968541462,1.0332950631458095,78.43613404565323,True,2026-08-14,10117778370.804579,,,,正常,10117778370.804579,5.467695274831244,True,2026-06-15,,火电,,,,,,,,,,,
000910,大亚圣象,5.33,5.32,5.33,5.38,5.38,5.43,5.3,4018340.0,21468116.0,-0.929,-0.05,5.33,6.334083333333334,-15.852070149587561,True,2026-08-14,218.76137204108565,0.44861723446893764,97.01923076923077,1.0526315789473684,True,2026-08-14,2917628675.0,,,,正常,2917628675.0,3.564727954971857,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000913,钱江摩托,11.28,11.28,11.29,11.44,11.45,11.49,11.26,3278650.0,37103383.0,-1.399,-0.16,11.28,12.895833333333334,-12.529886914378041,True,2026-08-14,6.970671506352088,1.1873684210526314,1.6267942583732056,2.2966507177033493,True,2026-08-14,5937916079.999998,,,,正常,5937916079.999998,9.751773049645392,True,2026-05-27,,摩托车,,,,,,,,,,,
000923,河钢资源,14.41,14.41,14.43,14.25,14.31,14.55,14.12,10171681.0,145514737.0,1.123,0.16,14.41,16.700750000000003,-13.716449860036239,True,2026-08-14,20.2670928667564,0.9697173620457602,57.17703349282297,15.07177033492823,True,2026-08-14,9405824327.563929,,,,正常,9405824327.563929,4.1637751561415675,True,2026-06-15,,铁矿石,,,,,,,,,,,
